shipment_id,carrier,mode,origin_port,dest_port,season,distance_km,planned_transit_days,origin_congestion_idx,dest_congestion_idx,customs_complexity,num_customs_stops,weather_risk,carrier_reliability_score,shipment_value_usd,is_hazmat,num_prior_shipments_route,is_delayed,delay_days
SHP108135,MSC,Air,Hong_Kong,Felixstowe,Q3,9485.0,6.0,0.766,0.881,0.364,0,0.337,0.78,83709.49,0,5,0,0.0
SHP108136,COSCO,Rail,Singapore,Sydney,Q3,322.7,3.1,0.99,0.284,0.348,1,0.568,0.68,367288.55,1,7,0,0.0
SHP108137,Evergreen,Sea,Shanghai,Le_Havre,Q4,18236.3,35.1,0.54,0.602,0.249,0,0.269,0.7,1241.26,0,7,1,14.16
SHP108138,Evergreen,Sea,Dubai,Long_Beach,Q2,2436.1,7.5,0.132,0.788,0.232,0,0.237,0.7,5171.87,0,8,0,0.0
SHP108139,ONE_Line,Rail,Hamburg,Long_Beach,Q4,2505.5,6.0,0.303,1.183,0.315,0,0.605,0.72,3086.32,0,11,0,0.0
SHP108140,Hapag_Lloyd,Sea,Los_Angeles,Durban,Q2,11756.1,23.3,0.521,0.3,0.525,0,0.714,0.82,85889.98,0,6,0,0.0
SHP108141,COSCO,Sea,Ningbo,Mumbai,Q4,17168.9,34.1,0.784,0.331,0.486,1,0.839,0.68,69598.29,0,6,1,13.89
SHP108142,COSCO,Air,Antwerp,Tokyo,Q4,18973.4,8.1,1.07,0.464,0.322,0,0.393,0.68,368620.06,0,13,0,0.0
SHP108143,CMA_CGM,Road,Los_Angeles,New_York,Q4,2781.3,8.8,0.782,0.157,0.3,1,0.752,0.75,73841.42,0,7,1,13.86
SHP108144,MaerskLine,Rail,Los_Angeles,Sydney,Q1,163.2,3.3,0.579,0.247,0.805,0,0.389,0.85,11124.36,0,8,0,0.0
SHP108145,CMA_CGM,Air,Ningbo,Long_Beach,Q3,19950.2,7.4,0.668,1.007,0.08,1,0.282,0.75,36268.31,0,6,0,0.0
SHP108146,Hapag_Lloyd,Road,Antwerp,Durban,Q1,2428.5,7.3,0.793,0.333,0.569,1,0.883,0.82,2164.33,1,8,1,51.06
SHP108147,COSCO,Road,Hong_Kong,Felixstowe,Q1,1629.9,6.1,0.666,0.766,0.379,1,0.249,0.68,1993.69,0,10,0,0.0
SHP108148,MSC,Sea,Singapore,Le_Havre,Q3,11906.7,23.9,0.99,0.512,0.172,2,0.036,0.78,18341.02,0,3,1,14.32
SHP108149,MSC,Road,Antwerp,Sydney,Q2,1926.1,7.1,0.714,0.222,0.509,4,0.19,0.78,15181.58,0,7,1,14.2
SHP108150,COSCO,Sea,Ningbo,Tokyo,Q4,18540.9,37.7,0.784,0.464,0.229,0,0.28,0.68,10174.5,0,7,0,0.0
SHP108151,Hapag_Lloyd,Sea,Antwerp,Felixstowe,Q4,10939.6,23.7,1.07,1.034,0.023,2,0.615,0.82,52845.19,0,5,1,7.73
SHP108152,MaerskLine,Sea,Hong_Kong,Vancouver,Q1,757.3,2.9,0.666,0.52,0.877,0,0.712,0.85,40257.74,0,9,0,0.0
SHP108153,ONE_Line,Sea,Dubai,Sydney,Q3,11084.9,23.9,0.168,0.284,0.168,0,0.712,0.72,1115.9,0,9,0,0.0
SHP108154,ONE_Line,Rail,Shanghai,Mumbai,Q1,2477.7,6.5,0.4,0.245,0.375,0,0.111,0.72,11823.5,1,9,0,0.0
SHP108155,COSCO,Road,Los_Angeles,Felixstowe,Q1,1579.7,4.8,0.579,0.766,0.782,0,0.233,0.68,15221.36,0,13,0,0.0
SHP108156,Evergreen,Rail,Dubai,Felixstowe,Q1,681.6,3.7,0.146,0.766,0.731,0,0.795,0.7,3106.76,0,5,0,0.0
SHP108157,CMA_CGM,Sea,Dubai,New_York,Q3,6626.4,15.1,0.168,0.134,0.385,0,0.512,0.75,6778.25,0,5,0,0.0
SHP108158,ONE_Line,Sea,Busan,Vancouver,Q3,15552.6,30.3,0.259,0.598,0.486,2,0.204,0.72,12455.44,0,7,0,0.0
SHP108159,MaerskLine,Sea,Shanghai,Felixstowe,Q1,18594.3,35.0,0.4,0.766,0.875,1,0.238,0.85,2067.78,0,4,1,19.06
SHP108160,CMA_CGM,Sea,Busan,Santos,Q2,15333.0,30.9,0.202,0.243,0.091,0,0.033,0.75,7274.63,0,4,0,0.0
SHP108161,CMA_CGM,Sea,Ningbo,Felixstowe,Q2,2075.3,7.4,0.523,0.689,0.734,1,0.097,0.75,117607.64,0,9,1,26.17
SHP108162,Hapag_Lloyd,Sea,Dubai,Long_Beach,Q3,5419.3,11.7,0.168,1.007,0.205,2,0.535,0.82,75165.06,0,5,0,0.0
SHP108163,Hapag_Lloyd,Rail,Shanghai,Sydney,Q1,2283.9,6.6,0.4,0.247,0.523,0,0.324,0.82,108999.68,0,8,0,0.0
SHP108164,MaerskLine,Sea,Los_Angeles,Sydney,Q2,13960.4,28.3,0.521,0.222,0.676,2,0.053,0.85,235602.73,0,5,0,0.0
SHP108165,CMA_CGM,Sea,Hong_Kong,Sydney,Q1,14913.9,29.8,0.666,0.247,0.647,0,0.066,0.75,2948.61,0,10,0,0.0
SHP108166,MaerskLine,Sea,Los_Angeles,Santos,Q1,10789.4,21.5,0.579,0.27,0.414,1,0.141,0.85,27914.87,0,9,0,0.0
SHP108167,ONE_Line,Sea,Ningbo,Sydney,Q1,3666.7,10.3,0.581,0.247,0.533,1,0.231,0.72,287478.66,0,7,0,0.0
SHP108168,CMA_CGM,Sea,Los_Angeles,Santos,Q3,9949.1,19.3,0.666,0.31,0.498,1,0.039,0.75,85570.39,0,9,0,0.0
SHP108169,MaerskLine,Rail,Los_Angeles,Tokyo,Q2,2728.8,9.0,0.521,0.309,0.675,0,0.626,0.85,301647.54,0,7,0,0.0
SHP108170,Hapag_Lloyd,Air,Singapore,Tokyo,Q4,19019.6,7.6,1.162,0.464,0.796,1,0.925,0.82,103346.98,0,8,1,3.33
SHP108171,MaerskLine,Sea,Rotterdam,Felixstowe,Q4,7341.4,17.2,0.926,1.034,0.813,1,0.316,0.85,2497.4,0,9,0,0.0
SHP108172,ONE_Line,Road,Shanghai,Long_Beach,Q2,2925.3,6.8,0.36,0.788,0.382,1,0.119,0.72,4607.31,0,8,0,0.0
SHP108173,Evergreen,Road,Los_Angeles,Vancouver,Q4,2613.0,8.6,0.782,0.702,0.61,2,0.851,0.7,25311.13,0,9,1,4.62
SHP108174,MSC,Air,Hong_Kong,Le_Havre,Q2,1706.3,4.3,0.6,0.401,0.805,0,0.259,0.78,60748.43,0,7,0,0.0
SHP108175,CMA_CGM,Sea,Ningbo,Santos,Q3,16704.7,32.1,0.668,0.31,0.454,1,0.414,0.75,204855.02,0,8,1,9.63
SHP108176,COSCO,Air,Hong_Kong,Sydney,Q2,18570.3,5.1,0.6,0.222,0.181,0,0.048,0.68,382668.56,0,6,0,0.0
SHP108177,Evergreen,Air,Rotterdam,Durban,Q2,9095.2,4.8,0.617,0.3,0.276,0,0.084,0.7,2139.74,0,5,0,0.0
SHP108178,MSC,Sea,Singapore,Vancouver,Q4,1534.9,6.4,1.162,0.702,0.163,0,0.601,0.78,6923.48,1,14,1,60.02
SHP108179,Evergreen,Road,Antwerp,Vancouver,Q4,2271.8,8.1,1.07,0.702,0.936,1,0.89,0.7,216775.18,0,6,1,15.66
SHP108180,MaerskLine,Road,Los_Angeles,Vancouver,Q4,1772.6,5.4,0.782,0.702,0.054,0,0.675,0.85,33979.44,0,4,0,0.0
SHP108181,CMA_CGM,Sea,Shanghai,Le_Havre,Q4,11480.2,23.4,0.54,0.602,0.079,1,0.968,0.75,3154.56,0,8,0,0.0
SHP108182,COSCO,Sea,Los_Angeles,Tokyo,Q3,9636.8,19.8,0.666,0.395,0.564,0,0.249,0.68,171849.81,0,10,0,0.0
SHP108183,MSC,Sea,Dubai,Sydney,Q4,8711.7,19.2,0.198,0.333,0.867,3,0.755,0.78,1128.21,0,7,1,12.27
SHP108184,MSC,Sea,Singapore,Mumbai,Q3,7531.2,16.7,0.99,0.282,0.822,0,0.889,0.78,1253.28,1,11,0,0.0
SHP108185,ONE_Line,Air,Rotterdam,Le_Havre,Q3,18538.0,7.9,0.788,0.512,0.656,0,0.522,0.72,42636.89,1,11,1,9.63
SHP108186,MaerskLine,Rail,Los_Angeles,Sydney,Q4,1267.0,6.5,0.782,0.333,0.806,1,0.074,0.85,3345.24,0,5,0,0.0
SHP108187,ONE_Line,Sea,Busan,Long_Beach,Q3,8078.5,16.2,0.259,1.007,0.302,2,0.582,0.72,249378.55,0,4,0,0.0
SHP108188,COSCO,Road,Hong_Kong,Felixstowe,Q2,2029.6,6.0,0.6,0.689,0.358,1,0.271,0.68,2291.6,0,9,0,0.0
SHP108189,MSC,Sea,Ningbo,Sydney,Q4,7802.1,17.0,0.784,0.333,0.231,1,0.863,0.78,1959.57,0,8,0,0.0
SHP108190,MSC,Sea,Singapore,Vancouver,Q1,1160.5,5.7,0.861,0.52,0.533,1,0.228,0.78,23780.07,0,7,1,5.02
SHP108191,Hapag_Lloyd,Road,Hamburg,Mumbai,Q3,1316.2,5.2,0.259,0.282,0.836,1,0.11,0.82,11537.26,1,6,0,0.0
SHP108192,Hapag_Lloyd,Sea,Hong_Kong,Sydney,Q4,19517.6,38.1,0.9,0.333,0.328,3,0.369,0.82,300844.85,0,5,0,0.0
SHP108193,MSC,Sea,Singapore,Durban,Q3,7469.7,16.2,0.99,0.383,0.858,2,0.6,0.78,2564.84,0,8,1,44.97
SHP108194,Hapag_Lloyd,Air,Busan,Long_Beach,Q3,11481.0,4.6,0.259,1.007,0.394,1,0.661,0.82,215542.15,0,9,0,0.0
SHP108195,COSCO,Sea,Los_Angeles,Le_Havre,Q3,14090.5,27.7,0.666,0.512,0.284,2,0.162,0.68,10840.54,0,8,0,0.0
SHP108196,ONE_Line,Air,Rotterdam,Long_Beach,Q2,19377.7,5.7,0.617,0.788,0.415,0,0.522,0.72,93692.76,0,5,1,15.64
SHP108197,CMA_CGM,Rail,Antwerp,Tokyo,Q3,2197.0,8.1,0.912,0.395,0.139,1,0.732,0.75,82393.07,0,6,0,0.0
SHP108198,MaerskLine,Sea,Dubai,Vancouver,Q1,3323.6,8.6,0.146,0.52,0.291,1,0.682,0.85,26065.78,0,8,0,0.0
SHP108199,Hapag_Lloyd,Road,Hamburg,New_York,Q4,880.9,5.0,0.303,0.157,0.169,1,0.85,0.82,2264.81,0,5,0,0.0
SHP108200,CMA_CGM,Sea,Los_Angeles,Durban,Q3,19522.6,36.5,0.666,0.383,0.941,1,0.856,0.75,385932.65,0,10,0,0.0
SHP108201,Hapag_Lloyd,Air,Los_Angeles,Mumbai,Q1,3910.0,2.2,0.579,0.245,0.538,0,0.69,0.82,95087.31,0,10,1,1.41
SHP108202,ONE_Line,Sea,Antwerp,Le_Havre,Q4,1258.4,5.9,1.07,0.602,0.091,1,0.891,0.72,35473.94,0,8,0,0.0
SHP108203,MSC,Sea,Los_Angeles,Long_Beach,Q3,12910.5,27.2,0.666,1.007,0.451,1,0.005,0.78,16359.7,0,10,1,12.94
SHP108204,ONE_Line,Sea,Rotterdam,Santos,Q4,11533.1,22.6,0.926,0.364,0.547,1,0.521,0.72,11406.9,1,9,1,27.57
SHP108205,ONE_Line,Road,Los_Angeles,Le_Havre,Q4,1810.5,5.4,0.782,0.602,0.394,0,0.264,0.72,109714.15,0,8,1,7.71
SHP108206,ONE_Line,Sea,Antwerp,Sydney,Q3,16423.5,32.6,0.912,0.284,0.713,3,0.863,0.72,6443.99,0,7,1,12.93
SHP108207,Hapag_Lloyd,Road,Ningbo,Santos,Q2,2946.8,8.0,0.523,0.243,0.192,0,0.695,0.82,10228.2,0,6,0,0.0
SHP108208,MSC,Sea,Busan,Mumbai,Q1,18944.0,36.4,0.225,0.245,0.254,0,0.408,0.78,5539.12,0,9,0,0.0
SHP108209,MaerskLine,Sea,Antwerp,Vancouver,Q2,6364.5,13.3,0.714,0.468,0.119,0,0.749,0.85,5995.33,0,8,1,12.66
SHP108210,CMA_CGM,Road,Rotterdam,Long_Beach,Q1,720.7,4.6,0.686,0.876,0.976,1,0.597,0.75,3551.44,0,6,0,0.0
SHP108211,CMA_CGM,Sea,Hamburg,Felixstowe,Q3,6053.4,13.7,0.259,0.881,0.333,1,0.703,0.75,101574.94,0,9,0,0.0
SHP108212,CMA_CGM,Air,Shanghai,Vancouver,Q1,10297.1,3.4,0.4,0.52,0.792,0,0.86,0.75,24237.11,0,10,0,0.0
SHP108213,CMA_CGM,Sea,Antwerp,Le_Havre,Q4,19666.7,39.4,1.07,0.602,0.34,1,0.737,0.75,17566.23,0,7,0,0.0
SHP108214,Evergreen,Sea,Shanghai,Sydney,Q1,9885.2,19.9,0.4,0.247,0.584,1,0.269,0.7,53269.1,0,10,0,0.0
SHP108215,Hapag_Lloyd,Rail,Los_Angeles,Vancouver,Q2,575.2,4.3,0.521,0.468,0.5,0,0.103,0.82,8662.42,0,9,1,3.21
SHP108216,Hapag_Lloyd,Road,Hong_Kong,Tokyo,Q1,2365.8,7.0,0.666,0.343,0.911,0,0.757,0.82,127922.65,0,6,0,0.0
SHP108217,Hapag_Lloyd,Road,Rotterdam,Le_Havre,Q4,1683.2,6.8,0.926,0.602,0.14,0,0.482,0.82,26359.52,0,10,0,0.0
SHP108218,COSCO,Air,Antwerp,Tokyo,Q3,9217.5,3.9,0.912,0.395,0.165,0,0.071,0.68,12092.45,0,6,0,0.0
SHP108219,COSCO,Sea,Busan,Tokyo,Q3,14917.0,28.2,0.259,0.395,0.028,2,0.798,0.68,8662.67,0,6,0,0.0
SHP108220,ONE_Line,Sea,Rotterdam,Long_Beach,Q3,6726.6,14.6,0.788,1.007,0.222,2,0.061,0.72,20829.31,0,7,1,52.68
SHP108221,ONE_Line,Air,Dubai,Felixstowe,Q3,4210.1,2.2,0.168,0.881,0.031,0,0.883,0.72,109626.81,0,8,0,0.0
SHP108222,Evergreen,Rail,Shanghai,Vancouver,Q1,2452.0,8.1,0.4,0.52,0.728,1,0.681,0.7,1254.82,0,7,1,16.86
SHP108223,MSC,Sea,Shanghai,Vancouver,Q1,10987.3,23.6,0.4,0.52,0.813,1,0.264,0.78,4767.34,0,10,1,4.57
SHP108224,COSCO,Road,Rotterdam,Tokyo,Q1,107.3,2.4,0.686,0.343,0.885,1,0.065,0.68,8654.9,0,7,1,7.82
SHP108225,Hapag_Lloyd,Road,Shanghai,Long_Beach,Q3,242.4,4.3,0.46,1.007,0.697,1,0.552,0.82,169009.59,0,4,0,0.0
SHP108226,Hapag_Lloyd,Air,Hong_Kong,New_York,Q2,17640.8,7.7,0.6,0.105,0.527,0,0.95,0.82,45180.75,0,6,0,0.0
SHP108227,Evergreen,Air,Ningbo,Tokyo,Q4,8945.6,4.5,0.784,0.464,0.177,0,0.11,0.7,359888.93,0,8,0,0.0
SHP108228,MaerskLine,Sea,Busan,Durban,Q2,8690.0,17.1,0.202,0.3,0.808,1,0.796,0.85,16114.05,0,11,0,0.0
SHP108229,MaerskLine,Sea,Singapore,Felixstowe,Q2,16552.5,34.0,0.775,0.689,0.261,4,0.509,0.85,3034.43,0,10,1,25.75
SHP108230,MSC,Road,Dubai,Vancouver,Q3,463.2,2.8,0.168,0.598,0.548,2,0.943,0.78,12024.29,0,13,0,0.0
SHP108231,MaerskLine,Road,Busan,Santos,Q2,2133.1,7.4,0.202,0.243,0.139,0,0.536,0.85,12759.37,0,6,0,0.0
SHP108232,CMA_CGM,Air,Dubai,Vancouver,Q1,11375.9,3.9,0.146,0.52,0.065,2,0.963,0.75,19656.11,0,14,1,6.52
SHP108233,MSC,Sea,Busan,Le_Havre,Q4,11765.1,24.5,0.304,0.602,0.299,2,0.877,0.78,13532.35,0,9,1,13.95
SHP108234,Hapag_Lloyd,Rail,Antwerp,Vancouver,Q1,2998.7,7.7,0.793,0.52,0.697,1,0.94,0.82,322154.35,0,8,0,0.0
SHP108235,CMA_CGM,Air,Hong_Kong,Tokyo,Q2,4458.7,2.2,0.6,0.309,0.775,0,0.507,0.75,240452.42,0,7,1,15.03
SHP108236,ONE_Line,Air,Rotterdam,Durban,Q1,19246.8,6.0,0.686,0.333,0.655,0,0.646,0.72,6622.5,0,7,0,0.0
SHP108237,Hapag_Lloyd,Sea,Dubai,Vancouver,Q2,4789.0,10.6,0.132,0.468,0.136,1,0.436,0.82,14059.36,1,10,1,7.01
SHP108238,MaerskLine,Road,Hamburg,Sydney,Q1,2398.1,7.9,0.225,0.247,0.561,1,0.696,0.85,11194.38,0,5,0,0.0
SHP108239,COSCO,Road,Shanghai,Sydney,Q3,245.1,2.0,0.46,0.284,0.869,0,0.523,0.68,5042.46,0,7,0,0.0
SHP108240,Evergreen,Sea,Shanghai,Santos,Q2,5044.7,12.7,0.36,0.243,0.092,0,0.157,0.7,2920.56,0,9,0,0.0
SHP108241,MSC,Sea,Ningbo,Vancouver,Q2,8485.6,18.8,0.523,0.468,0.132,2,0.837,0.78,132520.09,0,8,0,0.0
SHP108242,COSCO,Road,Busan,Sydney,Q1,1228.8,5.0,0.225,0.247,0.154,1,0.27,0.68,82730.43,0,11,0,0.0
SHP108243,MSC,Sea,Dubai,Vancouver,Q3,12048.8,25.6,0.168,0.598,0.329,1,0.466,0.78,397161.04,0,9,0,0.0
SHP108244,ONE_Line,Road,Hamburg,New_York,Q4,2126.3,5.8,0.303,0.157,0.533,2,0.26,0.72,11635.61,0,5,1,5.06
SHP108245,MaerskLine,Road,Dubai,Sydney,Q1,1979.6,5.3,0.146,0.247,0.203,0,0.6,0.85,270007.07,0,8,0,0.0
SHP108246,Hapag_Lloyd,Road,Antwerp,Santos,Q1,2090.7,7.4,0.793,0.27,0.583,1,0.911,0.82,10144.49,0,8,1,11.74
SHP108247,COSCO,Road,Los_Angeles,Long_Beach,Q2,1688.7,6.9,0.521,0.788,0.858,1,0.941,0.68,371394.54,0,10,1,9.84
SHP108248,CMA_CGM,Sea,Busan,Felixstowe,Q1,1029.6,4.6,0.225,0.766,0.947,0,0.848,0.75,3062.54,0,12,0,0.0
SHP108249,ONE_Line,Road,Los_Angeles,Santos,Q2,2631.9,6.5,0.521,0.243,0.98,0,0.64,0.72,4297.36,0,10,0,0.0
SHP108250,MSC,Rail,Los_Angeles,Santos,Q4,943.6,4.8,0.782,0.364,0.035,0,0.792,0.78,85641.91,0,5,0,0.0
SHP108251,CMA_CGM,Air,Busan,Tokyo,Q1,10217.9,3.8,0.225,0.343,0.012,0,0.998,0.75,336929.39,1,8,0,0.0
SHP108252,MSC,Sea,Shanghai,New_York,Q3,10841.0,22.2,0.46,0.134,0.896,1,0.592,0.78,113481.79,0,8,1,4.66
SHP108253,Evergreen,Road,Rotterdam,Durban,Q1,503.2,2.0,0.686,0.333,0.07,2,0.598,0.7,33011.38,0,7,0,0.0
SHP108254,Hapag_Lloyd,Sea,Singapore,Mumbai,Q1,9814.4,20.8,0.861,0.245,0.094,0,0.1,0.82,98428.88,0,8,1,16.44
SHP108255,CMA_CGM,Sea,Rotterdam,Vancouver,Q3,2202.3,5.9,0.788,0.598,0.199,0,0.009,0.75,11665.85,0,7,1,12.87
SHP108256,Evergreen,Road,Rotterdam,Sydney,Q1,2703.9,8.3,0.686,0.247,0.409,1,0.884,0.7,2001.72,0,8,0,0.0
SHP108257,COSCO,Rail,Antwerp,Felixstowe,Q1,1368.3,4.7,0.793,0.766,0.165,0,0.487,0.68,120814.03,0,4,0,0.0
SHP108258,MaerskLine,Sea,Shanghai,New_York,Q3,9931.9,19.8,0.46,0.134,0.625,0,0.678,0.85,116071.28,0,6,0,0.0
SHP108259,MaerskLine,Sea,Rotterdam,Santos,Q1,3987.9,10.3,0.686,0.27,0.047,1,0.05,0.85,12742.98,0,10,0,0.0
SHP108260,COSCO,Sea,Singapore,Le_Havre,Q1,6747.9,14.7,0.861,0.446,0.107,0,0.315,0.68,24333.32,0,7,0,0.0
SHP108261,COSCO,Sea,Hamburg,Felixstowe,Q4,10765.9,21.7,0.303,1.034,0.999,1,0.42,0.68,24347.58,1,6,0,0.0
SHP108262,CMA_CGM,Sea,Singapore,Vancouver,Q2,1371.3,4.1,0.775,0.468,0.871,1,0.381,0.75,10305.4,0,10,1,22.24
SHP108263,Evergreen,Air,Busan,Tokyo,Q2,10819.2,6.3,0.202,0.309,0.927,0,0.331,0.7,40417.01,0,6,0,0.0
SHP108264,COSCO,Road,Antwerp,Sydney,Q4,1556.6,6.8,1.07,0.333,0.312,0,0.234,0.68,111554.92,0,11,0,0.0
SHP108265,MaerskLine,Road,Los_Angeles,Mumbai,Q3,1732.1,5.3,0.666,0.282,0.853,0,0.594,0.85,124705.87,0,5,0,0.0
SHP108266,MaerskLine,Sea,Shanghai,Vancouver,Q3,14902.8,29.8,0.46,0.598,0.675,4,0.157,0.85,63532.99,0,8,0,0.0
SHP108267,Evergreen,Road,Rotterdam,Durban,Q4,2877.2,7.7,0.926,0.45,0.644,1,0.496,0.7,20333.17,0,8,0,0.0
SHP108268,MSC,Sea,Shanghai,Long_Beach,Q4,17758.0,35.0,0.54,1.183,0.126,0,0.466,0.78,1675.73,0,4,1,14.52
SHP108269,COSCO,Air,Ningbo,Long_Beach,Q1,4836.1,4.0,0.581,0.876,0.802,1,0.709,0.68,2420.27,0,7,0,0.0
SHP108270,Hapag_Lloyd,Sea,Hamburg,Long_Beach,Q1,551.1,2.9,0.225,0.876,0.21,4,0.903,0.82,28521.55,0,9,0,0.0
SHP108271,Hapag_Lloyd,Road,Los_Angeles,Le_Havre,Q4,1016.2,5.7,0.782,0.602,0.706,0,0.351,0.82,42512.53,0,7,1,12.21
SHP108272,Evergreen,Rail,Los_Angeles,Tokyo,Q4,948.4,3.4,0.782,0.464,0.287,1,0.606,0.7,152809.3,0,7,0,0.0
SHP108273,CMA_CGM,Sea,Los_Angeles,Felixstowe,Q3,16878.0,32.5,0.666,0.881,0.68,0,0.538,0.75,2825.93,0,9,0,0.0
SHP108274,MSC,Sea,Ningbo,New_York,Q2,2576.3,7.2,0.523,0.105,0.16,2,0.144,0.78,2746.75,0,11,0,0.0
SHP108275,COSCO,Air,Rotterdam,Santos,Q1,10815.3,4.1,0.686,0.27,0.062,1,0.55,0.68,4920.59,0,7,1,12.25
SHP108276,COSCO,Sea,Hamburg,Vancouver,Q1,7348.6,15.3,0.225,0.52,0.717,1,0.938,0.68,5047.4,0,9,0,0.0
SHP108277,MSC,Sea,Rotterdam,Sydney,Q1,17277.2,34.0,0.686,0.247,0.685,2,0.042,0.78,19913.31,1,5,1,9.24
SHP108278,Evergreen,Sea,Hamburg,Long_Beach,Q2,6301.4,13.1,0.202,0.788,0.888,1,0.897,0.7,25523.49,0,7,0,0.0
SHP108279,CMA_CGM,Sea,Hong_Kong,Le_Havre,Q3,2335.4,5.5,0.766,0.512,0.192,1,0.001,0.75,9997.75,0,8,0,0.0
SHP108280,Hapag_Lloyd,Rail,Hamburg,Durban,Q3,1064.0,5.8,0.259,0.383,0.816,0,0.05,0.82,102418.91,0,7,0,0.0
SHP108281,CMA_CGM,Road,Rotterdam,New_York,Q4,1382.0,5.3,0.926,0.157,0.61,2,0.402,0.75,43888.15,0,4,0,0.0
SHP108282,MSC,Sea,Antwerp,Vancouver,Q2,8938.4,19.3,0.714,0.468,0.29,2,0.111,0.78,439471.36,0,4,0,0.0
SHP108283,ONE_Line,Sea,Ningbo,Sydney,Q3,5901.1,12.3,0.668,0.284,0.607,1,0.119,0.72,1726.43,0,12,1,8.13
SHP108284,ONE_Line,Air,Antwerp,Sydney,Q3,2021.2,3.6,0.912,0.284,0.971,0,0.554,0.72,2893.07,1,5,1,11.54
SHP108285,COSCO,Road,Shanghai,Durban,Q4,1629.0,5.8,0.54,0.45,0.304,0,0.647,0.68,28293.67,0,10,0,0.0
SHP108286,MSC,Road,Shanghai,Long_Beach,Q4,2086.3,6.0,0.54,1.183,0.151,1,0.391,0.78,258076.24,0,4,0,0.0
SHP108287,MSC,Sea,Dubai,Tokyo,Q2,19577.7,37.5,0.132,0.309,0.69,1,0.323,0.78,39063.46,0,5,0,0.0
SHP108288,Evergreen,Air,Antwerp,Santos,Q1,7124.9,3.5,0.793,0.27,0.557,0,0.916,0.7,5927.03,0,8,0,0.0
SHP108289,Hapag_Lloyd,Rail,Ningbo,Felixstowe,Q4,2510.5,6.1,0.784,1.034,0.304,0,0.68,0.82,69619.8,0,11,0,0.0
SHP108290,Evergreen,Sea,Ningbo,Tokyo,Q2,2969.8,9.2,0.523,0.309,0.272,2,0.839,0.7,23088.88,0,10,1,6.05
SHP108291,COSCO,Air,Dubai,Durban,Q3,18804.3,6.9,0.168,0.383,0.066,1,0.023,0.68,2025.09,0,8,0,0.0
SHP108292,ONE_Line,Sea,Rotterdam,Long_Beach,Q2,8585.5,18.7,0.617,0.788,0.682,0,0.091,0.72,122445.76,0,7,0,0.0
SHP108293,CMA_CGM,Sea,Rotterdam,Santos,Q4,15722.7,30.0,0.926,0.364,0.145,1,0.155,0.75,12728.32,0,9,0,0.0
SHP108294,ONE_Line,Sea,Ningbo,Le_Havre,Q1,12214.2,25.9,0.581,0.446,0.544,1,0.215,0.72,15765.21,0,13,1,25.17
SHP108295,COSCO,Road,Los_Angeles,Santos,Q4,2300.4,7.7,0.782,0.364,0.108,1,0.68,0.68,262552.12,0,7,0,0.0
SHP108296,CMA_CGM,Rail,Ningbo,New_York,Q1,1733.2,4.7,0.581,0.116,0.589,1,0.722,0.75,198976.57,0,10,0,0.0
SHP108297,Hapag_Lloyd,Sea,Busan,Mumbai,Q3,13067.3,25.9,0.259,0.282,0.148,0,0.654,0.82,12090.67,0,10,0,0.0
SHP108298,MSC,Sea,Rotterdam,Long_Beach,Q4,2545.2,5.8,0.926,1.183,0.286,0,0.939,0.78,179153.4,0,3,0,0.0
SHP108299,MaerskLine,Sea,Ningbo,New_York,Q3,19467.2,37.8,0.668,0.134,0.129,4,0.664,0.85,49089.34,0,11,1,16.26
SHP108300,Hapag_Lloyd,Air,Los_Angeles,Santos,Q2,17496.9,5.1,0.521,0.243,0.707,1,0.645,0.82,13488.74,0,6,0,0.0
SHP108301,COSCO,Sea,Antwerp,Sydney,Q3,5338.0,11.3,0.912,0.284,0.754,3,0.163,0.68,14767.97,0,6,1,17.42
SHP108302,MaerskLine,Sea,Hamburg,Felixstowe,Q4,1124.1,5.5,0.303,1.034,0.161,1,0.963,0.85,145234.53,1,6,1,9.35
SHP108303,MaerskLine,Rail,Hamburg,Long_Beach,Q3,2113.5,7.3,0.259,1.007,0.47,0,0.974,0.85,2768.21,0,13,0,0.0
SHP108304,CMA_CGM,Sea,Ningbo,Sydney,Q3,18756.7,36.9,0.668,0.284,0.347,1,0.67,0.75,61932.09,0,6,0,0.0
SHP108305,ONE_Line,Road,Los_Angeles,Felixstowe,Q3,599.6,4.6,0.666,0.881,0.276,3,0.716,0.72,117632.45,0,9,1,42.74
SHP108306,MaerskLine,Sea,Hong_Kong,Long_Beach,Q2,3947.4,11.0,0.6,0.788,0.005,1,0.979,0.85,32813.02,0,10,0,0.0
SHP108307,MSC,Sea,Busan,Santos,Q4,12219.0,24.3,0.304,0.364,0.22,1,0.232,0.78,42971.47,0,4,0,0.0
SHP108308,CMA_CGM,Sea,Singapore,Tokyo,Q2,8926.5,18.1,0.775,0.309,0.493,3,0.008,0.75,7297.81,0,12,1,19.32
SHP108309,Evergreen,Sea,Busan,Mumbai,Q4,12667.7,24.8,0.304,0.331,0.668,1,0.002,0.7,4195.33,0,6,0,0.0
SHP108310,CMA_CGM,Sea,Hamburg,New_York,Q2,3947.9,8.6,0.202,0.105,0.367,1,0.072,0.75,305209.69,0,10,1,6.09
SHP108311,ONE_Line,Air,Hamburg,Sydney,Q4,5760.9,2.8,0.303,0.333,0.242,0,0.18,0.72,4971.29,0,6,0,0.0
